Pricing Date,532509 | Share Price (Daily)($)
03/17/2023,4.420258012814693
03/16/2023,4.2963728663385625
03/15/2023,4.396622660222148
03/14/2023,4.409825806412414
03/13/2023,4.3835916267928035
03/10/2023,4.55148836902865
03/09/2023,4.5375756364186
03/08/2023,4.717775699976319
03/06/2023,4.745777218068555
03/03/2023,4.660453544085322
03/02/2023,4.515311263874353
03/01/2023,4.347947385530536
02/28/2023,4.281460320534547
02/27/2023,4.256183557589066
02/24/2023,4.240542114279446
02/23/2023,4.33684460215033
02/22/2023,4.221381004992967
02/21/2023,4.226811960562626
02/20/2023,4.2980618219671465
02/17/2023,4.341154580383249
02/16/2023,4.314193642711544
02/15/2023,4.185406315840312
02/14/2023,4.177002200896268
02/13/2023,3.960632103570681
02/10/2023,4.03526845230881
02/09/2023,4.043852362097297
02/08/2023,4.102043160943518
02/07/2023,3.9966346670336184
02/06/2023,3.9790809887010763
02/03/2023,3.9404585349249954
02/02/2023,3.9107098252091212
02/01/2023,3.95456107796956
01/31/2023,3.9574300933557023
01/30/2023,3.9475604983887136
01/27/2023,3.939547810558282
01/25/2023,4.002296490123989
01/24/2023,3.9394753335124006
01/23/2023,3.9994498760993267
01/20/2023,4.0505250680643785
01/19/2023,4.03314570607413
01/18/2023,3.997640857400889
01/17/2023,4.031437738522137
01/16/2023,4.083044982698962
01/13/2023,4.114626392661706
01/12/2023,4.136602063683601
01/11/2023,4.113022979999706
01/10/2023,4.090644617975808
01/09/2023,4.093350056623763
01/06/2023,4.024547678210903
01/05/2023,4.035885297803175
01/04/2023,4.041199936674977
01/03/2023,3.985270305814899
01/02/2023,3.9885196374622356
12/30/2022,3.98561144124833
12/29/2022,3.9886184338395156
12/28/2022,3.9864640299725047
12/27/2022,4.029707702855378
12/26/2022,3.943551311495225
12/23/2022,3.9358391247630227
12/22/2022,3.9843519249663952
12/21/2022,4.013836156365935
12/20/2022,4.068652611394649
12/19/2022,4.017106425192659
12/16/2022,4.1134858046070075
12/15/2022,4.108175733740556
12/14/2022,4.198410822408495
12/13/2022,4.096546555468914
12/12/2022,4.157132975043899
12/09/2022,4.266887185151862
12/08/2022,4.1468596967999884
12/07/2022,4.048868248393755
12/06/2022,4.069280871347654
12/05/2022,4.12728064041312
12/02/2022,4.236757370115756
12/01/2022,4.247876985226649
11/30/2022,4.278084714548803
11/29/2022,4.209645875404279
11/28/2022,4.230069745938631
11/25/2022,4.1017448012556015
11/24/2022,4.098004221109714
11/23/2022,4.064140234254058
11/22/2022,4.039052948857428
11/21/2022,4.064119924288243
11/18/2022,4.0412767860972725
11/17/2022,4.125359065823537
11/16/2022,4.08036733741759
11/15/2022,4.1335999268433135
11/14/2022,4.1084137301014145
11/11/2022,4.116143124868132
11/10/2022,4.052325106597803
11/09/2022,4.067436272525613
11/07/2022,4.052674386511684
11/04/2022,4.041858889530647
11/03/2022,4.056520530393686
11/02/2022,3.9641773727656178
11/01/2022,3.921760900304104
10/31/2022,3.9297512425792505
10/28/2022,3.8905992870979302
10/27/2022,3.9226405238286137
10/25/2022,3.9016789042557707
10/24/2022,3.987333287439447
10/21/2022,3.9167269271046203
10/20/2022,3.9970196228323016
10/19/2022,3.956538354432058
10/18/2022,3.9500918287030284
10/17/2022,3.9561295662864726
10/14/2022,3.9514383113964215
10/13/2022,3.9522571226256393
10/12/2022,3.9545701509263798
10/11/2022,3.9676462723935924
10/10/2022,4.012912163563777
10/07/2022,4.043360026733759
10/06/2022,4.14210192944845
10/04/2022,4.1744802483305765
10/03/2022,4.1215545900579915
09/30/2022,4.217542617825754
09/29/2022,4.046470088831229
09/28/2022,4.010947065530691
09/27/2022,4.043818236371095
09/26/2022,4.0014122631517
09/23/2022,4.156635639822344
09/22/2022,4.202240372589601
09/21/2022,4.288686970244928
09/20/2022,4.276725930794684
09/19/2022,4.161830854260638
09/16/2022,4.229084955832208
09/15/2022,4.348626818661886
09/14/2022,4.3276885222173975
09/13/2022,4.359311915243006
09/12/2022,4.370067526522876
09/09/2022,4.315910586793013
09/08/2022,4.298044587273573
09/07/2022,4.254460857331491
09/06/2022,4.258145950284691
09/05/2022,4.257377114906583
09/02/2022,4.244753823102002
09/01/2022,4.288794293487809
08/30/2022,4.272629168200383
08/29/2022,4.232963712451129
08/26/2022,4.247947993301408
08/25/2022,4.257919718165373
08/24/2022,4.200911639195471
08/23/2022,4.118311736468136
08/22/2022,4.163433863095983
08/19/2022,4.139773982602691
08/18/2022,4.205276737578685
08/17/2022,4.18851398753333
08/16/2022,4.147109882337812
08/12/2022,4.120107960518301
08/11/2022,4.273649242892537
08/10/2022,4.362901297738603
08/08/2022,4.281040370738599
08/05/2022,4.314009509714394
08/04/2022,4.309364911766637
08/03/2022,4.316220474032561
08/02/2022,4.350977122980063
08/01/2022,4.303274795285714
07/29/2022,4.277344882437614
07/28/2022,4.275055353426763
07/27/2022,4.1738712655988435
07/26/2022,4.277814249274607
07/25/2022,4.4895304850772915
07/22/2022,4.486250721619534
07/21/2022,4.348947637318053
07/20/2022,4.302446219422257
07/19/2022,4.297011433242657
07/18/2022,4.1332853242116006
07/15/2022,4.137123993312371
07/14/2022,4.181982479668141
07/13/2022,4.3399563431145
07/12/2022,4.369095774002653
07/11/2022,4.177594958205182
07/08/2022,4.150678657095522
07/07/2022,4.2660713969709
07/06/2022,4.243286839358572
07/05/2022,4.182997301739678
07/04/2022,4.22320730645903
07/01/2022,4.240010441627627
06/30/2022,4.2021592302601025
06/29/2022,4.23047410179982
06/28/2022,4.084396516808424
06/27/2022,4.179528470647036
06/24/2022,4.258959017660594
06/23/2022,4.255079613230406
06/22/2022,4.192318705705491
06/21/2022,4.171532173806158
06/20/2022,4.04755183740505
06/17/2022,3.9301729660474054
06/16/2022,3.970827618913342
06/15/2022,3.978037902412298
06/14/2022,3.892255098129948
06/13/2022,3.9298627331776155
06/10/2022,3.9663792386037016
06/09/2022,3.9002532081381176
06/08/2022,3.921480231592099
06/07/2022,4.152279439133173
06/06/2022,4.194973742857363
06/03/2022,4.237228133186578
06/02/2022,4.392304264429504
06/01/2022,4.3709787640058275
05/31/2022,4.366511261206134
05/30/2022,4.470283638014044
05/27/2022,4.334570861371078
05/26/2022,4.2799872765836335
05/25/2022,4.210359379411981
05/24/2022,4.430575613781721
05/23/2022,4.382099459205571
05/20/2022,4.255835950793463
05/19/2022,4.029655788403058
05/18/2022,4.166596976788767
05/17/2022,4.110899402050996
05/16/2022,4.074748250697216
05/13/2022,3.9763330721175136
05/12/2022,3.9714402822871047
05/11/2022,4.0258795446484275
05/10/2022,4.284461324716116
05/09/2022,4.4502459023797885
05/06/2022,4.457125030871017
05/05/2022,4.571138838214616
05/04/2022,4.4796108838147655
05/02/2022,4.338666931517018
04/29/2022,4.6432829265231845
04/28/2022,4.5320846023909365
04/27/2022,4.608012197525771
04/26/2022,4.647486274719528
04/25/2022,4.684973030454279
04/22/2022,4.804185804549173
04/21/2022,4.8773605952834025
04/20/2022,4.99292625075556
04/19/2022,4.926472512232777
04/18/2022,5.059173382074124
04/13/2022,5.058945544294493
04/12/2022,5.069512727349209
04/11/2022,5.128096989697679
04/08/2022,5.051715239670117
04/07/2022,5.041818715768376
04/06/2022,5.050112911970775
04/05/2022,5.02290135098726
04/04/2022,4.948512661668651
04/01/2022,4.825681866939374
03/31/2022,4.506534474988734
03/30/2022,4.6035788751352635
03/29/2022,4.337639017991847
03/28/2022,4.22300072957678
03/25/2022,4.306450957331456
03/24/2022,4.3241824920463126
03/23/2022,4.3219958859306935
03/22/2022,4.269750550459077
03/21/2022,4.31288420030572
03/17/2022,4.18149243671815
03/16/2022,4.127360038648053
03/15/2022,4.004991197390347
03/14/2022,4.1084311811608805
03/11/2022,4.13995621965315
03/10/2022,4.062688966082305
03/09/2022,3.863683989941324
03/08/2022,3.6966214734853837
03/07/2022,3.6062720033256688
03/04/2022,3.7723096392283595
03/03/2022,3.9480819653142665
03/02/2022,3.9712494232831017
02/28/2022,4.14485396973422
02/25/2022,3.979016463288797
02/24/2022,3.9737196232090555
02/23/2022,4.183357434153834
02/22/2022,4.072781127684332
02/21/2022,4.364658015654511
02/18/2022,4.38819740994551
02/17/2022,4.409213377145644
02/16/2022,4.545200380231173
02/15/2022,4.661962847803556
02/14/2022,4.667513183329876
02/11/2022,5.165751393485166
02/10/2022,5.25393345816697
02/09/2022,5.298584950415134
02/08/2022,5.384214956435164
02/07/2022,5.333752979937321
02/04/2022,5.522611624548156
02/03/2022,5.490474341638441
02/02/2022,5.535057816990842
02/01/2022,5.398557264820126
01/31/2022,5.4210541824152925
01/28/2022,5.29083246785971
01/27/2022,5.30143609363389
01/25/2022,5.541941110689004
01/24/2022,5.241146278183711
01/21/2022,5.816042184975034
01/20/2022,5.80662518917101
01/19/2022,5.713859285374295
01/18/2022,5.673186383816334
01/17/2022,5.747737657071622
01/14/2022,5.924026718844883
01/13/2022,5.95564870529376
01/12/2022,5.955083129952123
01/11/2022,5.985122250747547
01/10/2022,5.942457250621312
01/07/2022,6.003058746237149
01/06/2022,5.896247012241245
01/05/2022,6.002989721654493
01/04/2022,6.028573843489181
